state,district,date,age_0_5,age_5_17,age_18_greater,demo_age_5_17,demo_age_17_,bio_age_5_17,bio_age_17_
UTTARAKHAND,HARDWAR,2025-04-12,,,,,,,
UTTARAKHAND,HARIDWAR,2025-04-12,,,,,,,
UTTARAKHAND,NAINITAL,2025-04-12,,,,,,,
UTTARAKHAND,PAURI GARHWAL,2025-04-12,,,,,,,
UTTARAKHAND,PITHORAGARH,2025-04-12,,,,,,,
UTTARAKHAND,RUDRAPRAYAG,2025-04-12,,,,,,,
UTTARAKHAND,TEHRI GARHWAL,2025-04-12,,,,,,,
UTTARAKHAND,UDHAM SINGH NAGAR,2025-04-12,,,,,,,
UTTARAKHAND,UTTARKASHI,2025-04-12,,,,,,,
UTTARANCHAL,ALMORA,2025-04-12,,,,,,,
UTTARANCHAL,GARHWAL,2025-04-12,,,,,,,
UTTARANCHAL,TEHRI GARHWAL,2025-04-12,,,,,,,
UTTARANCHAL,UDHAM SINGH NAGAR *,2025-04-12,,,,,,,
WEST  BENGAL,HOOGHLY,2025-04-12,,,,,,,
WEST BANGAL,HOOGHLY,2025-04-12,,,,,,,
WEST BANGAL,HOWRAH,2025-04-12,,,,,,,
WEST BANGAL,SOUTH 24 PARGANAS,2025-04-12,,,,,,,
WEST BENGAL,24 PARAGANAS NORTH,2025-04-12,,,,,,,
WEST BENGAL,24 PARAGANAS SOUTH,2025-04-12,,,,,,,
WEST BENGAL,ALIPURDUAR,2025-04-12,,,,,,,
WEST BENGAL,BALLY JAGACHHA,2025-04-12,,,,,,,
WEST BENGAL,BANKURA,2025-04-12,,,,,,,
WEST BENGAL,BARDDHAMAN,2025-04-12,,,,,,,
WEST BENGAL,BARDHAMAN,2025-04-12,,,,,,,
WEST BENGAL,BIRBHUM,2025-04-12,,,,,,,
WEST BENGAL,BURDWAN,2025-04-12,,,,,,,
WEST BENGAL,COOCH BEHAR,2025-04-12,,,,,,,
WEST BENGAL,COOCHBEHAR,2025-04-12,,,,,,,
WEST BENGAL,DAKSHIN DINAJPUR,2025-04-12,,,,,,,
WEST BENGAL,DARJEELING,2025-04-12,,,,,,,
WEST BENGAL,DARJILING,2025-04-12,,,,,,,
WEST BENGAL,DINAJPUR DAKSHIN,2025-04-12,,,,,,,
WEST BENGAL,DINAJPUR UTTAR,2025-04-12,,,,,,,
WEST BENGAL,DOMJUR,2025-04-12,,,,,,,
WEST BENGAL,EAST MIDNAPORE,2025-04-12,,,,,,,
WEST BENGAL,EAST MIDNAPUR,2025-04-12,,,,,,,
WEST BENGAL,HAORA,2025-04-12,,,,,,,
WEST BENGAL,HAWRAH,2025-04-12,,,,,,,
WEST BENGAL,HOOGHIY,2025-04-12,,,,,,,
WEST BENGAL,HOOGHLY,2025-04-12,,,,,,,
WEST BENGAL,HOWRAH,2025-04-12,,,,,,,
WEST BENGAL,HUGLI,2025-04-12,,,,,,,
WEST BENGAL,JALPAIGURI,2025-04-12,,,,,,,
WEST BENGAL,JHARGRAM,2025-04-12,,,,,,,
WEST BENGAL,KALIMPONG,2025-04-12,,,,,,,
WEST BENGAL,KOCH BIHAR,2025-04-12,,,,,,,
WEST BENGAL,KOLKATA,2025-04-12,,,,,,,
WEST BENGAL,MALDA,2025-04-12,,,,,,,
WEST BENGAL,MALDAH,2025-04-12,,,,,,,
WEST BENGAL,MEDINIPUR,2025-04-12,,,,,,,
WEST BENGAL,MEDINIPUR WEST,2025-04-12,,,,,,,
WEST BENGAL,MURSHIDABAD,2025-04-12,,,,,,,
WEST BENGAL,NADIA,2025-04-12,,,,,,,
WEST BENGAL,NAIHATI ANANDABAZAR,2025-04-12,,,,,,,
WEST BENGAL,NORTH 24 PARGANAS,2025-04-12,,,,,,,
WEST BENGAL,NORTH DINAJPUR,2025-04-12,,,,,,,
WEST BENGAL,NORTH TWENTY FOUR PARGANAS,2025-04-12,,,,,,,
WEST BENGAL,PASCHIM BARDHAMAN,2025-04-12,,,,,,,
WEST BENGAL,PASCHIM MEDINIPUR,2025-04-12,,,,,,,
WEST BENGAL,PURBA BARDHAMAN,2025-04-12,,,,,,,
WEST BENGAL,PURBA MEDINIPUR,2025-04-12,,,,,,,
WEST BENGAL,PURULIA,2025-04-12,,,,,,,
WEST BENGAL,PURULIYA,2025-04-12,,,,,,,
WEST BENGAL,SOUTH  TWENTY FOUR PARGANAS,2025-04-12,,,,,,,
WEST BENGAL,SOUTH 24 PARGANA,2025-04-12,,,,,,,
WEST BENGAL,SOUTH 24 PARGANAS,2025-04-12,,,,,,,
WEST BENGAL,SOUTH DINAJPUR,2025-04-12,,,,,,,
WEST BENGAL,SOUTH DUMDUM(M),2025-04-12,,,,,,,
WEST BENGAL,SOUTH TWENTY FOUR PARGANAS,2025-04-12,,,,,,,
WEST BENGAL,UTTAR DINAJPUR,2025-04-12,,,,,,,
WEST BENGAL,WEST MEDINIPUR,2025-04-12,,,,,,,
WEST BENGAL,WEST MIDNAPORE,2025-04-12,,,,,,,
WEST BENGLI,HOOGHLY,2025-04-12,,,,,,,
WESTBENGAL,HOOGHLY,2025-04-12,,,,,,,
WESTBENGAL,HOWRAH,2025-04-12,,,,,,,
100000,100000,2025-04-13,,,,,,,
ANDAMAN & NICOBAR ISLANDS,ANDAMANS,2025-04-13,,,,,,,
ANDAMAN & NICOBAR ISLANDS,NICOBARS,2025-04-13,,,,,,,
ANDAMAN & NICOBAR ISLANDS,SOUTH ANDAMAN,2025-04-13,,,,,,,
ANDAMAN AND NICOBAR ISLANDS,NICOBAR,2025-04-13,,,,,,,
ANDAMAN AND NICOBAR ISLANDS,NORTH AND MIDDLE ANDAMAN,2025-04-13,,,,,,,
ANDAMAN AND NICOBAR ISLANDS,SOUTH ANDAMAN,2025-04-13,,,,,,,
ANDHRA PRADESH,ADILABAD,2025-04-13,,,,,,,
ANDHRA PRADESH,ALLURI SITHARAMA RAJU,2025-04-13,,,,,,,
ANDHRA PRADESH,ANAKAPALLI,2025-04-13,,,,,,,
ANDHRA PRADESH,ANANTAPUR,2025-04-13,,,,,,,
ANDHRA PRADESH,ANANTHAPUR,2025-04-13,,,,,,,
ANDHRA PRADESH,ANANTHAPURAMU,2025-04-13,,,,,,,
ANDHRA PRADESH,ANNAMAYYA,2025-04-13,,,,,,,
ANDHRA PRADESH,BAPATLA,2025-04-13,,,,,,,
ANDHRA PRADESH,CHITTOOR,2025-04-13,,,,,,,
ANDHRA PRADESH,CUDDAPAH,2025-04-13,,,,,,,
ANDHRA PRADESH,DR. B. R. AMBEDKAR KONASEEMA,2025-04-13,,,,,,,
ANDHRA PRADESH,EAST GODAVARI,2025-04-13,,,,,,,
ANDHRA PRADESH,ELURU,2025-04-13,,,,,,,
ANDHRA PRADESH,GUNTUR,2025-04-13,,,,,,,
ANDHRA PRADESH,HYDERABAD,2025-04-13,,,,,,,
ANDHRA PRADESH,K.V. RANGAREDDY,2025-04-13,,,,,,,
ANDHRA PRADESH,K.V.RANGAREDDY,2025-04-13,,,,,,,
ANDHRA PRADESH,KAKINADA,2025-04-13,,,,,,,
ANDHRA PRADESH,KARIM NAGAR,2025-04-13,,,,,,,
ANDHRA PRADESH,KARIMNAGAR,2025-04-13,,,,,,,
ANDHRA PRADESH,KHAMMAM,2025-04-13,,,,,,,
ANDHRA PRADESH,KRISHNA,2025-04-13,,,,,,,
ANDHRA PRADESH,KURNOOL,2025-04-13,,,,,,,
ANDHRA PRADESH,MAHABUB NAGAR,2025-04-13,,,,,,,
ANDHRA PRADESH,MAHABUBNAGAR,2025-04-13,,,,,,,
ANDHRA PRADESH,MAHBUBNAGAR,2025-04-13,,,,,,,
ANDHRA PRADESH,MEDAK,2025-04-13,,,,,,,
ANDHRA PRADESH,N. T. R,2025-04-13,,,,,,,
ANDHRA PRADESH,NALGONDA,2025-04-13,,,,,,,
ANDHRA PRADESH,NANDYAL,2025-04-13,,,,,,,
ANDHRA PRADESH,NELLORE,2025-04-13,,,,,,,
ANDHRA PRADESH,NIZAMABAD,2025-04-13,,,,,,,
ANDHRA PRADESH,PALNADU,2025-04-13,,,,,,,
ANDHRA PRADESH,PARVATHIPURAM MANYAM,2025-04-13,,,,,,,
ANDHRA PRADESH,PRAKASAM,2025-04-13,,,,,,,
ANDHRA PRADESH,RANGAREDDI,2025-04-13,,,,,,,
ANDHRA PRADESH,SPSR NELLORE,2025-04-13,,,,,,,
ANDHRA PRADESH,SRI POTTI SRIRAMULU NELLORE,2025-04-13,,,,,,,
ANDHRA PRADESH,SRI SATHYA SAI,2025-04-13,,,,,,,
ANDHRA PRADESH,SRIKAKULAM,2025-04-13,,,,,,,
ANDHRA PRADESH,TIRUPATI,2025-04-13,,,,,,,
ANDHRA PRADESH,VISAKHAPATANAM,2025-04-13,,,,,,,
ANDHRA PRADESH,VISAKHAPATNAM,2025-04-13,,,,,,,
ANDHRA PRADESH,VIZIANAGARAM,2025-04-13,,,,,,,
ANDHRA PRADESH,WARANGAL,2025-04-13,,,,,,,
ANDHRA PRADESH,WEST GODAVARI,2025-04-13,,,,,,,
ANDHRA PRADESH,Y. S. R,2025-04-13,,,,,,,
ARUNACHAL PRADESH,ANJAW,2025-04-13,,,,,,,
ARUNACHAL PRADESH,CHANGLANG,2025-04-13,,,,,,,
ARUNACHAL PRADESH,DIBANG VALLEY,2025-04-13,,,,,,,
ARUNACHAL PRADESH,EAST KAMENG,2025-04-13,,,,,,,
ARUNACHAL PRADESH,EAST SIANG,2025-04-13,,,,,,,
ARUNACHAL PRADESH,KAMLE,2025-04-13,,,,,,,
ARUNACHAL PRADESH,KRA DAADI,2025-04-13,,,,,,,
ARUNACHAL PRADESH,KURUNG KUMEY,2025-04-13,,,,,,,
ARUNACHAL PRADESH,LEPARADA,2025-04-13,,,,,,,
ARUNACHAL PRADESH,LOHIT,2025-04-13,,,,,,,
ARUNACHAL PRADESH,LONGDING,2025-04-13,,,,,,,
ARUNACHAL PRADESH,LOWER DIBANG VALLEY,2025-04-13,,,,,,,
ARUNACHAL PRADESH,LOWER SIANG,2025-04-13,,,,,,,
ARUNACHAL PRADESH,LOWER SUBANSIRI,2025-04-13,,,,,,,
ARUNACHAL PRADESH,NAMSAI,2025-04-13,,,,,,,
ARUNACHAL PRADESH,PAKKE KESSANG,2025-04-13,,,,,,,
ARUNACHAL PRADESH,PAPUM PARE,2025-04-13,,,,,,,
ARUNACHAL PRADESH,SHI-YOMI,2025-04-13,,,,,,,
ARUNACHAL PRADESH,SIANG,2025-04-13,,,,,,,
ARUNACHAL PRADESH,TAWANG,2025-04-13,,,,,,,
ARUNACHAL PRADESH,TIRAP,2025-04-13,,,,,,,
ARUNACHAL PRADESH,UPPER SIANG,2025-04-13,,,,,,,
ARUNACHAL PRADESH,UPPER SUBANSIRI,2025-04-13,,,,,,,
ARUNACHAL PRADESH,WEST KAMENG,2025-04-13,,,,,,,
ARUNACHAL PRADESH,WEST SIANG,2025-04-13,,,,,,,
ASSAM,BAJALI,2025-04-13,,,,,,,
ASSAM,BAKSA,2025-04-13,,,,,,,
ASSAM,BARPETA,2025-04-13,,,,,,,
ASSAM,BISWANATH,2025-04-13,,,,,,,
ASSAM,BONGAIGAON,2025-04-13,,,,,,,
ASSAM,CACHAR,2025-04-13,,,,,,,
ASSAM,CHARAIDEO,2025-04-13,,,,,,,
ASSAM,CHIRANG,2025-04-13,,,,,,,
ASSAM,DARRANG,2025-04-13,,,,,,,
ASSAM,DHEMAJI,2025-04-13,,,,,,,
ASSAM,DHUBRI,2025-04-13,,,,,,,
ASSAM,DIBRUGARH,2025-04-13,,,,,,,
ASSAM,DIMA HASAO,2025-04-13,,,,,,,
ASSAM,GOALPARA,2025-04-13,,,,,,,
ASSAM,GOLAGHAT,2025-04-13,,,,,,,
ASSAM,HAILAKANDI,2025-04-13,,,,,,,
ASSAM,HOJAI,2025-04-13,,,,,,,
ASSAM,JORHAT,2025-04-13,,,,,,,
ASSAM,KAMRUP,2025-04-13,,,,,,,
ASSAM,KAMRUP METRO,2025-04-13,,,,,,,
ASSAM,KARBI ANGLONG,2025-04-13,,,,,,,
ASSAM,KARIMGANJ,2025-04-13,,,,,,,
ASSAM,KOKRAJHAR,2025-04-13,,,,,,,
ASSAM,LAKHIMPUR,2025-04-13,,,,,,,
ASSAM,MAJULI,2025-04-13,,,,,,,
ASSAM,MARIGAON,2025-04-13,,,,,,,
ASSAM,NAGAON,2025-04-13,,,,,,,
ASSAM,NALBARI,2025-04-13,,,,,,,
ASSAM,NORTH CACHAR HILLS,2025-04-13,,,,,,,
ASSAM,SIBSAGAR,2025-04-13,,,,,,,
ASSAM,SIVASAGAR,2025-04-13,,,,,,,
ASSAM,SONITPUR,2025-04-13,,,,,,,
ASSAM,SOUTH SALMARA MANKACHAR,2025-04-13,,,,,,,
ASSAM,SRIBHUMI,2025-04-13,,,,,,,
ASSAM,TAMULPUR DISTRICT,2025-04-13,,,,,,,
ASSAM,TINSUKIA,2025-04-13,,,,,,,
ASSAM,UDALGURI,2025-04-13,,,,,,,
ASSAM,WEST KARBI ANGLONG,2025-04-13,,,,,,,
BALANAGAR,IDPL COLONY,2025-04-13,,,,,,,
BIHAR,ARARIA,2025-04-13,,,,,,,
BIHAR,ARWAL,2025-04-13,,,,,,,
BIHAR,AURANGABAD,2025-04-13,,,,,,,
BIHAR,AURANGABAD(BH),2025-04-13,,,,,,,
BIHAR,BANKA,2025-04-13,,,,,,,
BIHAR,BEGUSARAI,2025-04-13,,,,,,,
BIHAR,BHABUA,2025-04-13,,,,,,,
BIHAR,BHAGALPUR,2025-04-13,,,,,,,
BIHAR,BHOJPUR,2025-04-13,,,,,,,
BIHAR,BUXAR,2025-04-13,,,,,,,
BIHAR,DARBHANGA,2025-04-13,,,,,,,
BIHAR,EAST CHAMPARAN,2025-04-13,,,,,,,
BIHAR,GAYA,2025-04-13,,,,,,,
BIHAR,GOPALGANJ,2025-04-13,,,,,,,
BIHAR,JAMUI,2025-04-13,,,,,,,
BIHAR,JEHANABAD,2025-04-13,,,,,,,
BIHAR,KAIMUR (BHABUA),2025-04-13,,,,,,,
BIHAR,KATIHAR,2025-04-13,,,,,,,
BIHAR,KHAGARIA,2025-04-13,,,,,,,
BIHAR,KISHANGANJ,2025-04-13,,,,,,,
BIHAR,LAKHISARAI,2025-04-13,,,,,,,
BIHAR,MADHEPURA,2025-04-13,,,,,,,
BIHAR,MADHUBANI,2025-04-13,,,,,,,
BIHAR,MONGHYR,2025-04-13,,,,,,,
BIHAR,MUNGER,2025-04-13,,,,,,,
BIHAR,MUZAFFARPUR,2025-04-13,,,,,,,
BIHAR,NALANDA,2025-04-13,,,,,,,
BIHAR,NAWADA,2025-04-13,,,,,,,
BIHAR,PASHCHIM CHAMPARAN,2025-04-13,,,,,,,
BIHAR,PATNA,2025-04-13,,,,,,,
BIHAR,PURBA CHAMPARAN,2025-04-13,,,,,,,
BIHAR,PURBI CHAMPARAN,2025-04-13,,,,,,,
BIHAR,PURNEA,2025-04-13,,,,,,,
BIHAR,PURNIA,2025-04-13,,,,,,,
BIHAR,ROHTAS,2025-04-13,,,,,,,
BIHAR,SAHARSA,2025-04-13,,,,,,,
BIHAR,SAMASTIPUR,2025-04-13,,,,,,,
BIHAR,SAMSTIPUR,2025-04-13,,,,,,,
BIHAR,SARAN,2025-04-13,,,,,,,
BIHAR,SHEIKHPURA,2025-04-13,,,,,,,
BIHAR,SHEIKPURA,2025-04-13,,,,,,,
BIHAR,SHEOHAR,2025-04-13,,,,,,,
BIHAR,SITAMARHI,2025-04-13,,,,,,,
BIHAR,SIWAN,2025-04-13,,,,,,,
BIHAR,SUPAUL,2025-04-13,,,,,,,
BIHAR,VAISHALI,2025-04-13,,,,,,,
BIHAR,WEST CHAMPARAN,2025-04-13,,,,,,,
CHANDIGARH,CHANDIGARH,2025-04-13,,,,,,,
CHANDIGARH,MOHALI,2025-04-13,,,,,,,
CHANDIGARH,RUPNAGAR,2025-04-13,,,,,,,
CHHATISGARH,RAIPUR,2025-04-13,,,,,,,
CHHATTISGARH,BALOD,2025-04-13,,,,,,,
CHHATTISGARH,BALODA BAZAR,2025-04-13,,,,,,,
CHHATTISGARH,BALRAMPUR,2025-04-13,,,,,,,
CHHATTISGARH,BASTAR,2025-04-13,,,,,,,
CHHATTISGARH,BEMETARA,2025-04-13,,,,,,,
CHHATTISGARH,BIJAPUR,2025-04-13,,,,,,,
CHHATTISGARH,BILASPUR,2025-04-13,,,,,,,
CHHATTISGARH,DAKSHIN BASTAR DANTEWADA,2025-04-13,,,,,,,
CHHATTISGARH,DANTEWADA,2025-04-13,,,,,,,
CHHATTISGARH,DHAMTARI,2025-04-13,,,,,,,
CHHATTISGARH,DURG,2025-04-13,,,,,,,
CHHATTISGARH,GARIYABAND,2025-04-13,,,,,,,
CHHATTISGARH,GAURELA-PENDRA-MARWAHI,2025-04-13,,,,,,,
CHHATTISGARH,GAURELLA PENDRA MARWAHI,2025-04-13,,,,,,,
CHHATTISGARH,JANJGIR - CHAMPA,2025-04-13,,,,,,,
CHHATTISGARH,JANJGIR CHAMPA,2025-04-13,,,,,,,
CHHATTISGARH,JANJGIR-CHAMPA,2025-04-13,,,,,,,
CHHATTISGARH,JASHPUR,2025-04-13,,,,,,,
CHHATTISGARH,KABEERDHAM,2025-04-13,,,,,,,
CHHATTISGARH,KANKER,2025-04-13,,,,,,,
CHHATTISGARH,KAWARDHA,2025-04-13,,,,,,,
CHHATTISGARH,KHAIRAGARH CHHUIKHADAN GANDAI,2025-04-13,,,,,,,
CHHATTISGARH,KONDAGAON,2025-04-13,,,,,,,
CHHATTISGARH,KORBA,2025-04-13,,,,,,,
CHHATTISGARH,KORIYA,2025-04-13,,,,,,,
CHHATTISGARH,MAHASAMUND,2025-04-13,,,,,,,
CHHATTISGARH,MANENDRAGARHCHIRMIRIBHARATPUR,2025-04-13,,,,,,,
CHHATTISGARH,MANENDRAGARH–CHIRMIRI–BHARATPUR,2025-04-13,,,,,,,
CHHATTISGARH,MOHALLA-MANPUR-AMBAGARH CHOWKI,2025-04-13,,,,,,,
CHHATTISGARH,MOHLA-MANPUR-AMBAGARH CHOUKI,2025-04-13,,,,,,,
CHHATTISGARH,MUNGELI,2025-04-13,,,,,,,
CHHATTISGARH,NARAYANPUR,2025-04-13,,,,,,,
CHHATTISGARH,RAIGARH,2025-04-13,,,,,,,
CHHATTISGARH,RAIPUR,2025-04-13,,,,,,,
CHHATTISGARH,RAJNANDGAON,2025-04-13,,,,,,,
CHHATTISGARH,SAKTI,2025-04-13,,,,,,,
CHHATTISGARH,SARANGARH-BILAIGARH,2025-04-13,,,,,,,
CHHATTISGARH,SUKMA,2025-04-13,,,,,,,
CHHATTISGARH,SURAJPUR,2025-04-13,,,,,,,
CHHATTISGARH,SURGUJA,2025-04-13,,,,,,,
CHHATTISGARH,UTTAR BASTAR KANKER,2025-04-13,,,,,,,
DADRA & NAGAR HAVELI,DADRA & NAGAR HAVELI,2025-04-13,,,,,,,
DADRA AND NAGAR HAVELI,DADRA AND NAGAR HAVELI,2025-04-13,,,,,,,
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DADRA AND NAGAR HAVELI,2025-04-13,,,,,,,
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DAMAN,2025-04-13,,,,,,,
DADRA AND NAGAR HAVELI AND DAMAN AND DIU,DIU,2025-04-13,,,,,,,
DAMAN & DIU,DAMAN,2025-04-13,,,,,,,
DAMAN & DIU,DIU,2025-04-13,,,,,,,
DAMAN AND DIU,DAMAN,2025-04-13,,,,,,,
DAMAN AND DIU,DIU,2025-04-13,,,,,,,
DARBHANGA,NEAR UNIVERSITY THANA,2025-04-13,,,,,,,
DELHI,CENTRAL DELHI,2025-04-13,,,,,,,
DELHI,EAST DELHI,2025-04-13,,,,,,,
DELHI,NAJAFGARH,2025-04-13,,,,,,,
DELHI,NEW DELHI,2025-04-13,,,,,,,
DELHI,NORTH DELHI,2025-04-13,,,,,,,
DELHI,NORTH EAST,2025-04-13,,,,,,,
DELHI,NORTH EAST   *,2025-04-13,,,,,,,
DELHI,NORTH EAST DELHI,2025-04-13,,,,,,,
DELHI,NORTH WEST DELHI,2025-04-13,,,,,,,
DELHI,SHAHDARA,2025-04-13,,,,,,,
DELHI,SOUTH DELHI,2025-04-13,,,,,,,
DELHI,SOUTH EAST DELHI,2025-04-13,,,,,,,
DELHI,SOUTH WEST DELHI,2025-04-13,,,,,,,
DELHI,WEST DELHI,2025-04-13,,,,,,,
GOA,BARDEZ,2025-04-13,,,,,,,
GOA,BICHOLIM,2025-04-13,,,,,,,
GOA,NORTH GOA,2025-04-13,,,,,,,
GOA,SOUTH GOA,2025-04-13,,,,,,,
GOA,TISWADI,2025-04-13,,,,,,,
GUJARAT,AHMADABAD,2025-04-13,,,,,,,
GUJARAT,AHMEDABAD,2025-04-13,,,,,,,
GUJARAT,AMRELI,2025-04-13,,,,,,,
GUJARAT,ANAND,2025-04-13,,,,,,,
GUJARAT,ARVALLI,2025-04-13,,,,,,,
GUJARAT,BANAS KANTHA,2025-04-13,,,,,,,
GUJARAT,BANASKANTHA,2025-04-13,,,,,,,
GUJARAT,BHARUCH,2025-04-13,,,,,,,
GUJARAT,BHAVNAGAR,2025-04-13,,,,,,,
GUJARAT,BOTAD,2025-04-13,,,,,,,
GUJARAT,CHHOTAUDEPUR,2025-04-13,,,,,,,
GUJARAT,DAHOD,2025-04-13,,,,,,,
GUJARAT,DANG,2025-04-13,,,,,,,
GUJARAT,DEVBHUMI DWARKA,2025-04-13,,,,,,,
GUJARAT,DOHAD,2025-04-13,,,,,,,
GUJARAT,GANDHINAGAR,2025-04-13,,,,,,,
GUJARAT,GIR SOMNATH,2025-04-13,,,,,,,
GUJARAT,JAMNAGAR,2025-04-13,,,,,,,
GUJARAT,JUNAGADH,2025-04-13,,,,,,,
GUJARAT,KACHCHH,2025-04-13,,,,,,,
GUJARAT,KHEDA,2025-04-13,,,,,,,
GUJARAT,MAHESANA,2025-04-13,,,,,,,
GUJARAT,MAHISAGAR,2025-04-13,,,,,,,
GUJARAT,MORBI,2025-04-13,,,,,,,
GUJARAT,NARMADA,2025-04-13,,,,,,,
GUJARAT,NAVSARI,2025-04-13,,,,,,,
GUJARAT,PANCH MAHALS,2025-04-13,,,,,,,
GUJARAT,PANCHMAHALS,2025-04-13,,,,,,,
GUJARAT,PATAN,2025-04-13,,,,,,,
GUJARAT,PORBANDAR,2025-04-13,,,,,,,
GUJARAT,RAJKOT,2025-04-13,,,,,,,
GUJARAT,SABAR KANTHA,2025-04-13,,,,,,,
GUJARAT,SABARKANTHA,2025-04-13,,,,,,,
GUJARAT,SURAT,2025-04-13,,,,,,,
GUJARAT,SURENDRA NAGAR,2025-04-13,,,,,,,
GUJARAT,SURENDRANAGAR,2025-04-13,,,,,,,
GUJARAT,TAPI,2025-04-13,,,,,,,
GUJARAT,THE DANGS,2025-04-13,,,,,,,
GUJARAT,VADODARA,2025-04-13,,,,,,,
GUJARAT,VALSAD,2025-04-13,,,,,,,
HARYANA,AKHERA,2025-04-13,,,,,,,
HARYANA,AMBALA,2025-04-13,,,,,,,
HARYANA,BHIWANI,2025-04-13,,,,,,,
HARYANA,CHARKHI DADRI,2025-04-13,,,,,,,
HARYANA,FARIDABAD,2025-04-13,,,,,,,
HARYANA,FATEHABAD,2025-04-13,,,,,,,
HARYANA,GURGAON,2025-04-13,,,,,,,
HARYANA,GURUGRAM,2025-04-13,,,,,,,
HARYANA,HISAR,2025-04-13,,,,,,,
HARYANA,JHAJJAR,2025-04-13,,,,,,,
HARYANA,JHAJJAR *,2025-04-13,,,,,,,
HARYANA,JIND,2025-04-13,,,,,,,
HARYANA,KAITHAL,2025-04-13,,,,,,,
HARYANA,KARNAL,2025-04-13,,,,,,,
HARYANA,KURUKSHETRA,2025-04-13,,,,,,,
HARYANA,MAHENDRAGARH,2025-04-13,,,,,,,
HARYANA,MEWAT,2025-04-13,,,,,,,
HARYANA,NUH,2025-04-13,,,,,,,
HARYANA,PALWAL,2025-04-13,,,,,,,
HARYANA,PANCHKULA,2025-04-13,,,,,,,
HARYANA,PANIPAT,2025-04-13,,,,,,,
HARYANA,REWARI,2025-04-13,,,,,,,
HARYANA,ROHTAK,2025-04-13,,,,,,,
HARYANA,SIRSA,2025-04-13,,,,,,,
HARYANA,SONIPAT,2025-04-13,,,,,,,
HARYANA,YAMUNA NAGAR,2025-04-13,,,,,,,
HARYANA,YAMUNANAGAR,2025-04-13,,,,,,,
HIMACHAL PRADESH,BILASPUR,2025-04-13,,,,,,,
HIMACHAL PRADESH,CHAMBA,2025-04-13,,,,,,,
HIMACHAL PRADESH,HAMIRPUR,2025-04-13,,,,,,,
HIMACHAL PRADESH,KANGRA,2025-04-13,,,,,,,
HIMACHAL PRADESH,KINNAUR,2025-04-13,,,,,,,
HIMACHAL PRADESH,KULLU,2025-04-13,,,,,,,
HIMACHAL PRADESH,LAHAUL AND SPITI,2025-04-13,,,,,,,
HIMACHAL PRADESH,LAHUL & SPITI,2025-04-13,,,,,,,
HIMACHAL PRADESH,LAHUL AND SPITI,2025-04-13,,,,,,,
HIMACHAL PRADESH,MANDI,2025-04-13,,,,,,,
HIMACHAL PRADESH,SHIMLA,2025-04-13,,,,,,,
HIMACHAL PRADESH,SIRMAUR,2025-04-13,,,,,,,
HIMACHAL PRADESH,SOLAN,2025-04-13,,,,,,,
HIMACHAL PRADESH,UNA,2025-04-13,,,,,,,
JAIPUR,NEAR MEERA HOSPITAL,2025-04-13,,,,,,,
JAMMU & KASHMIR,ANANTNAG,2025-04-13,,,,,,,
JAMMU & KASHMIR,BADGAM,2025-04-13,,,,,,,
JAMMU & KASHMIR,BANDIPUR,2025-04-13,,,,,,,
JAMMU & KASHMIR,BARAMULA,2025-04-13,,,,,,,
JAMMU & KASHMIR,DODA,2025-04-13,,,,,,,
JAMMU & KASHMIR,JAMMU,2025-04-13,,,,,,,
JAMMU & KASHMIR,KARGIL,2025-04-13,,,,,,,
JAMMU & KASHMIR,KATHUA,2025-04-13,,,,,,,
JAMMU & KASHMIR,KUPWARA,2025-04-13,,,,,,,
JAMMU & KASHMIR,LEH (LADAKH),2025-04-13,,,,,,,
JAMMU & KASHMIR,PULWAMA,2025-04-13,,,,,,,
JAMMU & KASHMIR,PUNCH,2025-04-13,,,,,,,
JAMMU & KASHMIR,RAJAURI,2025-04-13,,,,,,,
JAMMU & KASHMIR,SRINAGAR,2025-04-13,,,,,,,
JAMMU & KASHMIR,UDHAMPUR,2025-04-13,,,,,,,
JAMMU AND KASHMIR,?,2025-04-13,,,,,,,
JAMMU AND KASHMIR,ANANTNAG,2025-04-13,,,,,,,
JAMMU AND KASHMIR,BADGAM,2025-04-13,,,,,,,
JAMMU AND KASHMIR,BANDIPORE,2025-04-13,,,,,,,
JAMMU AND KASHMIR,BANDIPUR,2025-04-13,,,,,,,
JAMMU AND KASHMIR,BARAMULA,2025-04-13,,,,,,,
JAMMU AND KASHMIR,BUDGAM,2025-04-13,,,,,,,
JAMMU AND KASHMIR,DODA,2025-04-13,,,,,,,
JAMMU AND KASHMIR,GANDERBAL,2025-04-13,,,,,,,
JAMMU AND KASHMIR,JAMMU,2025-04-13,,,,,,,
JAMMU AND KASHMIR,KARGIL,2025-04-13,,,,,,,
JAMMU AND KASHMIR,KATHUA,2025-04-13,,,,,,,
JAMMU AND KASHMIR,KISHTWAR,2025-04-13,,,,,,,
JAMMU AND KASHMIR,KULGAM,2025-04-13,,,,,,,
JAMMU AND KASHMIR,KUPWARA,2025-04-13,,,,,,,
JAMMU AND KASHMIR,LEH,2025-04-13,,,,,,,
JAMMU AND KASHMIR,POONCH,2025-04-13,,,,,,,
JAMMU AND KASHMIR,PULWAMA,2025-04-13,,,,,,,
