date,state,district,demo_age_5_17,demo_age_17_
2025-09-20,KARNATAKA,MANDYA,21,196
2025-09-20,KARNATAKA,MYSORE,18,170
2025-09-20,KARNATAKA,MYSURU,25,226
2025-09-20,KARNATAKA,RAICHUR,45,318
2025-09-20,KARNATAKA,RAMANAGAR,36,241
2025-09-20,KARNATAKA,SHIMOGA,11,153
2025-09-20,KARNATAKA,SHIVAMOGGA,27,155
2025-09-20,KARNATAKA,TUMAKURU,19,86
2025-09-20,KARNATAKA,TUMKUR,13,160
2025-09-20,KARNATAKA,UDUPI,57,293
2025-09-20,KARNATAKA,UTTARA KANNADA,28,206
2025-09-20,KARNATAKA,VIJAYANAGARA,8,91
2025-09-20,KARNATAKA,VIJAYAPURA,19,145
2025-09-20,KARNATAKA,YADGIR,32,138
2025-09-20,KERALA,ALAPPUZHA,78,407
2025-09-20,KERALA,ERNAKULAM,93,573
2025-09-20,KERALA,IDUKKI,30,116
2025-09-20,KERALA,KANNUR,83,492
2025-09-20,KERALA,KASARAGOD,36,202
2025-09-20,KERALA,KASARGOD,0,18
2025-09-20,KERALA,KOLLAM,95,510
2025-09-20,KERALA,KOTTAYAM,57,303
2025-09-20,KERALA,KOZHIKODE,148,651
2025-09-20,KERALA,MALAPPURAM,159,1067
2025-09-20,KERALA,PALAKKAD,60,435
2025-09-20,KERALA,PATHANAMTHITTA,48,237
2025-09-20,KERALA,THIRUVANANTHAPURAM,119,620
2025-09-20,KERALA,THRISSUR,80,513
2025-09-20,KERALA,WAYANAD,38,142
2025-09-20,LADAKH,KARGIL,0,1
2025-09-20,LADAKH,LEH,2,2
2025-09-20,LAKSHADWEEP,LAKSHADWEEP,0,16
2025-09-20,MADHYA PRADESH,AGAR MALWA,9,67
2025-09-20,MADHYA PRADESH,ALIRAJPUR,2,137
2025-09-20,MADHYA PRADESH,ANUPPUR,10,57
2025-09-20,MADHYA PRADESH,ASHOK NAGAR,32,129
2025-09-20,MADHYA PRADESH,BALAGHAT,24,234
2025-09-20,MADHYA PRADESH,BARWANI,29,250
2025-09-20,MADHYA PRADESH,BETUL,44,168
2025-09-20,MADHYA PRADESH,BHIND,43,297
2025-09-20,MADHYA PRADESH,BHOPAL,56,376
2025-09-20,MADHYA PRADESH,BURHANPUR,22,151
2025-09-20,MADHYA PRADESH,CHHATARPUR,69,405
2025-09-20,MADHYA PRADESH,CHHINDWARA,30,299
2025-09-20,MADHYA PRADESH,DAMOH,43,250
2025-09-20,MADHYA PRADESH,DATIA,16,96
2025-09-20,MADHYA PRADESH,DEWAS,19,121
2025-09-20,MADHYA PRADESH,DHAR,70,447
2025-09-20,MADHYA PRADESH,DINDORI,1,55
2025-09-20,MADHYA PRADESH,EAST NIMAR,9,68
2025-09-20,MADHYA PRADESH,GUNA,45,302
2025-09-20,MADHYA PRADESH,GWALIOR,39,317
2025-09-20,MADHYA PRADESH,HARDA,1,31
2025-09-20,MADHYA PRADESH,HARDA *,0,25
2025-09-20,MADHYA PRADESH,HOSHANGABAD,20,61
2025-09-20,MADHYA PRADESH,INDORE,56,577
2025-09-20,MADHYA PRADESH,JABALPUR,49,437
2025-09-20,MADHYA PRADESH,JHABUA,43,299
2025-09-20,MADHYA PRADESH,KATNI,45,296
2025-09-20,MADHYA PRADESH,KHANDWA,15,51
2025-09-20,MADHYA PRADESH,KHARGONE,22,294
2025-09-20,MADHYA PRADESH,MAIHAR,0,28
2025-09-20,MADHYA PRADESH,MANDLA,20,261
2025-09-20,MADHYA PRADESH,MANDSAUR,54,273
2025-09-20,MADHYA PRADESH,MAUGANJ,0,53
2025-09-20,MADHYA PRADESH,MORENA,42,363
2025-09-20,MADHYA PRADESH,NARMADAPURAM,3,22
2025-09-20,MADHYA PRADESH,NARSIMHAPUR,1,24
2025-09-20,MADHYA PRADESH,NARSINGHPUR,15,100
2025-09-20,MADHYA PRADESH,NEEMUCH,15,83
2025-09-20,MADHYA PRADESH,NIWARI,0,13
2025-09-20,MADHYA PRADESH,PANDHURNA,0,3
2025-09-20,MADHYA PRADESH,PANNA,33,227
2025-09-20,MADHYA PRADESH,RAISEN,28,158
2025-09-20,MADHYA PRADESH,RAJGARH,24,148
2025-09-20,MADHYA PRADESH,RATLAM,16,200
2025-09-20,MADHYA PRADESH,REWA,44,455
2025-09-20,MADHYA PRADESH,SAGAR,49,353
2025-09-20,MADHYA PRADESH,SATNA,36,447
2025-09-20,MADHYA PRADESH,SEHORE,8,96
2025-09-20,MADHYA PRADESH,SEONI,28,324
2025-09-20,MADHYA PRADESH,SHAHDOL,32,261
2025-09-20,MADHYA PRADESH,SHAJAPUR,18,140
2025-09-20,MADHYA PRADESH,SHEOPUR,5,54
2025-09-20,MADHYA PRADESH,SHIVPURI,36,407
2025-09-20,MADHYA PRADESH,SIDHI,38,391
2025-09-20,MADHYA PRADESH,SINGRAULI,23,267
2025-09-20,MADHYA PRADESH,TIKAMGARH,45,275
2025-09-20,MADHYA PRADESH,UJJAIN,32,328
2025-09-20,MADHYA PRADESH,UMARIA,10,229
2025-09-20,MADHYA PRADESH,VIDISHA,26,124
2025-09-20,MADHYA PRADESH,WEST NIMAR,7,24
2025-09-20,MAHARASHTRA,AHMADNAGAR,96,547
2025-09-20,MAHARASHTRA,AHMED NAGAR,1,4
2025-09-20,MAHARASHTRA,AKOLA,20,123
2025-09-20,MAHARASHTRA,AMRAVATI,50,246
2025-09-20,MAHARASHTRA,AURANGABAD,41,297
2025-09-20,MAHARASHTRA,BEED,54,304
2025-09-20,MAHARASHTRA,BHANDARA,14,120
2025-09-20,MAHARASHTRA,BID,1,22
2025-09-20,MAHARASHTRA,BULDANA,4,64
2025-09-20,MAHARASHTRA,BULDHANA,48,284
2025-09-20,MAHARASHTRA,CHANDRAPUR,31,214
2025-09-20,MAHARASHTRA,CHATRAPATI SAMBHAJI NAGAR,3,26
2025-09-20,MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,16,134
2025-09-20,MAHARASHTRA,DHARASHIV,1,21
2025-09-20,MAHARASHTRA,DHULE,18,184
2025-09-20,MAHARASHTRA,GADCHIROLI,18,71
2025-09-20,MAHARASHTRA,GONDIA,1,5
2025-09-20,MAHARASHTRA,GONDIYA,45,299
2025-09-20,MAHARASHTRA,GONDIYA *,1,10
2025-09-20,MAHARASHTRA,HINGOLI,19,211
2025-09-20,MAHARASHTRA,JALGAON,56,415
2025-09-20,MAHARASHTRA,JALNA,46,258
2025-09-20,MAHARASHTRA,KOLHAPUR,86,529
2025-09-20,MAHARASHTRA,LATUR,68,379
2025-09-20,MAHARASHTRA,MUMBAI,115,1012
2025-09-20,MAHARASHTRA,MUMBAI CITY,34,286
2025-09-20,MAHARASHTRA,MUMBAI SUBURBAN,174,1120
2025-09-20,MAHARASHTRA,MUMBAI( SUB URBAN ),2,32
2025-09-20,MAHARASHTRA,NAGPUR,96,712
2025-09-20,MAHARASHTRA,NANDED,83,679
2025-09-20,MAHARASHTRA,NANDURBAR,8,90
2025-09-20,MAHARASHTRA,NANDURBAR *,0,1
2025-09-20,MAHARASHTRA,NASHIK,151,889
2025-09-20,MAHARASHTRA,OSMANABAD,25,201
2025-09-20,MAHARASHTRA,PALGHAR,97,741
2025-09-20,MAHARASHTRA,PARBHANI,26,244
2025-09-20,MAHARASHTRA,PUNE,227,1798
2025-09-20,MAHARASHTRA,RAIGAD,36,226
2025-09-20,MAHARASHTRA,RAIGARH,72,450
2025-09-20,MAHARASHTRA,RAIGARH(MH),0,10
2025-09-20,MAHARASHTRA,RATNAGIRI,52,286
2025-09-20,MAHARASHTRA,SANGLI,56,369
2025-09-20,MAHARASHTRA,SATARA,45,396
2025-09-20,MAHARASHTRA,SINDHUDURG,4,168
2025-09-20,MAHARASHTRA,SOLAPUR,87,700
2025-09-20,MAHARASHTRA,THANE,305,2301
2025-09-20,MAHARASHTRA,WARDHA,24,125
2025-09-20,MAHARASHTRA,WASHIM,15,112
2025-09-20,MAHARASHTRA,WASHIM *,0,2
2025-09-20,MAHARASHTRA,YAVATMAL,32,355
2025-09-20,MANIPUR,BISHNUPUR,38,157
2025-09-20,MANIPUR,CHANDEL,15,13
2025-09-20,MANIPUR,CHURACHANDPUR,22,77
2025-09-20,MANIPUR,IMPHAL EAST,34,152
2025-09-20,MANIPUR,IMPHAL WEST,33,107
2025-09-20,MANIPUR,JIRIBAM,3,15
2025-09-20,MANIPUR,KAKCHING,8,15
2025-09-20,MANIPUR,PHERZAWL,1,1
2025-09-20,MANIPUR,SENAPATI,28,89
2025-09-20,MANIPUR,TAMENGLONG,8,20
2025-09-20,MANIPUR,THOUBAL,27,279
2025-09-20,MANIPUR,UKHRUL,19,29
2025-09-20,MEGHALAYA,EAST GARO HILLS,0,10
2025-09-20,MEGHALAYA,EAST JAINTIA HILLS,0,8
2025-09-20,MEGHALAYA,EAST KHASI HILLS,4,39
2025-09-20,MEGHALAYA,NORTH GARO HILLS,0,13
2025-09-20,MEGHALAYA,RI BHOI,8,31
2025-09-20,MEGHALAYA,SOUTH GARO HILLS,0,2
2025-09-20,MEGHALAYA,SOUTH WEST GARO HILLS,0,3
2025-09-20,MEGHALAYA,SOUTH WEST KHASI HILLS,7,11
2025-09-20,MEGHALAYA,WEST GARO HILLS,8,56
2025-09-20,MEGHALAYA,WEST JAINTIA HILLS,0,2
2025-09-20,MEGHALAYA,WEST KHASI HILLS,0,4
2025-09-20,MIZORAM,AIZAWL,11,83
2025-09-20,MIZORAM,CHAMPHAI,7,8
2025-09-20,MIZORAM,KOLASIB,14,22
2025-09-20,MIZORAM,LAWNGTLAI,3,17
2025-09-20,MIZORAM,LUNGLEI,5,20
2025-09-20,MIZORAM,MAMIT,0,2
2025-09-20,MIZORAM,MAMMIT,0,6
2025-09-20,MIZORAM,SAIHA,0,10
2025-09-20,MIZORAM,SAITUAL,0,2
2025-09-20,MIZORAM,SERCHHIP,1,2
2025-09-20,NAGALAND,CHUMUKEDIMA,1,9
2025-09-20,NAGALAND,DIMAPUR,11,71
2025-09-20,NAGALAND,KIPHIRE,4,20
2025-09-20,NAGALAND,KOHIMA,16,27
2025-09-20,NAGALAND,LONGLENG,1,6
2025-09-20,NAGALAND,MELURI,0,4
2025-09-20,NAGALAND,MOKOKCHUNG,7,14
2025-09-20,NAGALAND,MON,6,39
2025-09-20,NAGALAND,NOKLAK,1,2
2025-09-20,NAGALAND,PEREN,14,24
2025-09-20,NAGALAND,PHEK,2,5
2025-09-20,NAGALAND,SHAMATOR,0,6
2025-09-20,NAGALAND,TUENSANG,6,22
2025-09-20,NAGALAND,WOKHA,2,8
2025-09-20,NAGALAND,ZUNHEBOTO,5,19
2025-09-20,ODISHA,ANGUL,35,248
2025-09-20,ODISHA,ANUGUL,0,19
2025-09-20,ODISHA,BALANGIR,37,219
2025-09-20,ODISHA,BALESHWAR,3,164
2025-09-20,ODISHA,BALESWAR,40,295
2025-09-20,ODISHA,BARGARH,27,343
2025-09-20,ODISHA,BAUDH,2,34
2025-09-20,ODISHA,BHADRAK,51,306
2025-09-20,ODISHA,BOUDH,12,107
2025-09-20,ODISHA,CUTTACK,31,372
2025-09-20,ODISHA,DEBAGARH,3,97
2025-09-20,ODISHA,DHENKANAL,42,306
2025-09-20,ODISHA,GAJAPATI,26,185
2025-09-20,ODISHA,GANJAM,79,570
2025-09-20,ODISHA,JAGATSINGHAPUR,20,109
2025-09-20,ODISHA,JAGATSINGHPUR,2,97
2025-09-20,ODISHA,JAJAPUR,28,162
2025-09-20,ODISHA,JAJPUR,12,140
2025-09-20,ODISHA,JHARSUGUDA,15,126
2025-09-20,ODISHA,KALAHANDI,25,355
2025-09-20,ODISHA,KANDHAMAL,41,249
2025-09-20,ODISHA,KENDRAPARA,18,189
2025-09-20,ODISHA,KENDUJHAR,36,535
2025-09-20,ODISHA,KHORDA,32,167
2025-09-20,ODISHA,KHORDHA,1,39
2025-09-20,ODISHA,KORAPUT,58,583
2025-09-20,ODISHA,MALKANGIRI,10,113
2025-09-20,ODISHA,MAYURBHANJ,73,898
2025-09-20,ODISHA,NABARANGAPUR,14,312
2025-09-20,ODISHA,NAYAGARH,13,94
2025-09-20,ODISHA,NUAPADA,13,235
2025-09-20,ODISHA,PURI,22,237
2025-09-20,ODISHA,RAYAGADA,20,328
2025-09-20,ODISHA,SAMBALPUR,31,252
2025-09-20,ODISHA,SONAPUR,15,125
2025-09-20,ODISHA,SUBARNAPUR,1,50
2025-09-20,ODISHA,SUNDARGARH,4,80
2025-09-20,ODISHA,SUNDERGARH,32,209
2025-09-20,ORISSA,ANUGUL,0,6
2025-09-20,ORISSA,BALANGIR,2,54
2025-09-20,ORISSA,BALESHWAR,2,45
2025-09-20,ORISSA,BARGARH,1,18
2025-09-20,ORISSA,BHADRAK,7,35
2025-09-20,ORISSA,CUTTACK,0,35
2025-09-20,ORISSA,DHENKANAL,0,9
2025-09-20,ORISSA,GAJAPATI,0,3
2025-09-20,ORISSA,GANJAM,3,55
2025-09-20,ORISSA,JAGATSINGHAPUR,0,1
2025-09-20,ORISSA,JAJAPUR,0,3
2025-09-20,ORISSA,JAJAPUR  *,0,1
2025-09-20,ORISSA,JHARSUGUDA,0,6
2025-09-20,ORISSA,KANDHAMAL,0,5
2025-09-20,ORISSA,KENDRAPARA,0,3
2025-09-20,ORISSA,KENDUJHAR,0,6
2025-09-20,ORISSA,KHORDHA,2,39
2025-09-20,ORISSA,KORAPUT,2,19
2025-09-20,ORISSA,MALKANGIRI,0,2
2025-09-20,ORISSA,MAYURBHANJ,0,1
2025-09-20,ORISSA,NAYAGARH,1,2
2025-09-20,ORISSA,PURI,1,25
2025-09-20,ORISSA,RAYAGADA,2,18
2025-09-20,ORISSA,SAMBALPUR,0,2
2025-09-20,ORISSA,SONAPUR,1,1
2025-09-20,ORISSA,SUNDARGARH,0,9
2025-09-20,PONDICHERRY,KARAIKAL,3,9
2025-09-20,PONDICHERRY,PONDICHERRY,20,51
2025-09-20,PONDICHERRY,YANAM,0,4
2025-09-20,PUDUCHERRY,KARAIKAL,27,35
2025-09-20,PUDUCHERRY,PONDICHERRY,1,2
2025-09-20,PUDUCHERRY,PUDUCHERRY,51,137
2025-09-20,PUNJAB,AMRITSAR,48,522
2025-09-20,PUNJAB,BARNALA,9,92
2025-09-20,PUNJAB,BATHINDA,14,305
2025-09-20,PUNJAB,FARIDKOT,4,113
2025-09-20,PUNJAB,FATEHGARH SAHIB,16,133
2025-09-20,PUNJAB,FAZILKA,12,296
2025-09-20,PUNJAB,FEROZEPUR,8,161
2025-09-20,PUNJAB,FIROZPUR,7,99
2025-09-20,PUNJAB,GURDASPUR,21,434
2025-09-20,PUNJAB,HOSHIARPUR,19,248
2025-09-20,PUNJAB,JALANDHAR,26,459
2025-09-20,PUNJAB,KAPURTHALA,24,186
2025-09-20,PUNJAB,LUDHIANA,82,823
2025-09-20,PUNJAB,MALERKOTLA,4,62
2025-09-20,PUNJAB,MANSA,11,124
2025-09-20,PUNJAB,MOGA,12,161
2025-09-20,PUNJAB,MUKTSAR,4,71
2025-09-20,PUNJAB,NAWANSHAHR,0,27
2025-09-20,PUNJAB,PATHANKOT,6,88
2025-09-20,PUNJAB,PATIALA,25,439
2025-09-20,PUNJAB,RUPNAGAR,2,49
2025-09-20,PUNJAB,S.A.S NAGAR(MOHALI),0,24
2025-09-20,PUNJAB,SANGRUR,7,241
2025-09-20,PUNJAB,SAS NAGAR (MOHALI),32,271
2025-09-20,PUNJAB,SHAHEED BHAGAT SINGH NAGAR,1,48
2025-09-20,PUNJAB,SRI MUKTSAR SAHIB,12,164
2025-09-20,PUNJAB,TARN TARAN,10,218
2025-09-20,RAJASTHAN,AJMER,36,323
2025-09-20,RAJASTHAN,ALWAR,85,534
2025-09-20,RAJASTHAN,BANSWARA,56,580
2025-09-20,RAJASTHAN,BARAN,31,305
2025-09-20,RAJASTHAN,BARMER,72,492
2025-09-20,RAJASTHAN,BHARATPUR,66,393
2025-09-20,RAJASTHAN,BHILWARA,44,402
2025-09-20,RAJASTHAN,BIKANER,65,461
2025-09-20,RAJASTHAN,BUNDI,25,219
2025-09-20,RAJASTHAN,CHITTAURGARH,0,10
2025-09-20,RAJASTHAN,CHITTORGARH,46,309
2025-09-20,RAJASTHAN,CHURU,64,269
2025-09-20,RAJASTHAN,DAUSA,47,202
2025-09-20,RAJASTHAN,DEEG,0,8
2025-09-20,RAJASTHAN,DHAULPUR,0,5
2025-09-20,RAJASTHAN,DHOLPUR,66,241
2025-09-20,RAJASTHAN,DUNGARPUR,39,354
2025-09-20,RAJASTHAN,GANGANAGAR,39,220
2025-09-20,RAJASTHAN,HANUMANGARH,16,143
2025-09-20,RAJASTHAN,JAIPUR,139,1168
2025-09-20,RAJASTHAN,JAISALMER,5,84
2025-09-20,RAJASTHAN,JALOR,18,255
2025-09-20,RAJASTHAN,JHALAWAR,44,272
2025-09-20,RAJASTHAN,JHUNJHUNU,1,8
2025-09-20,RAJASTHAN,JHUNJHUNUN,42,200
2025-09-20,RAJASTHAN,JODHPUR,92,636
2025-09-20,RAJASTHAN,KARAULI,44,251
2025-09-20,RAJASTHAN,KOTA,31,289
2025-09-20,RAJASTHAN,NAGAUR,36,267
2025-09-20,RAJASTHAN,PALI,34,180
2025-09-20,RAJASTHAN,PRATAPGARH,8,119
2025-09-20,RAJASTHAN,RAJSAMAND,32,186
2025-09-20,RAJASTHAN,SAWAI MADHOPUR,23,140
2025-09-20,RAJASTHAN,SIKAR,36,267
2025-09-20,RAJASTHAN,SIROHI,17,182
2025-09-20,RAJASTHAN,TONK,39,247
2025-09-20,RAJASTHAN,UDAIPUR,36,524
2025-09-20,SIKKIM,EAST,3,60
2025-09-20,SIKKIM,EAST SIKKIM,2,5
2025-09-20,SIKKIM,NORTH,0,3
2025-09-20,SIKKIM,SOUTH,2,20
2025-09-20,SIKKIM,SOUTH SIKKIM,1,4
2025-09-20,TAMIL NADU,ARIYALUR,38,98
2025-09-20,TAMIL NADU,CHENGALPATTU,20,147
2025-09-20,TAMIL NADU,CHENNAI,356,1347
2025-09-20,TAMIL NADU,COIMBATORE,249,1139
2025-09-20,TAMIL NADU,CUDDALORE,228,641
2025-09-20,TAMIL NADU,DHARMAPURI,196,357
2025-09-20,TAMIL NADU,DINDIGUL,208,662
2025-09-20,TAMIL NADU,ERODE,164,630
2025-09-20,TAMIL NADU,KALLAKURICHI,32,82
2025-09-20,TAMIL NADU,KANCHEEPURAM,441,1262
2025-09-20,TAMIL NADU,KANNIYAKUMARI,145,438
2025-09-20,TAMIL NADU,KANYAKUMARI,75,182
2025-09-20,TAMIL NADU,KARUR,90,326
2025-09-20,TAMIL NADU,KRISHNAGIRI,97,467
2025-09-20,TAMIL NADU,MADURAI,323,883
2025-09-20,TAMIL NADU,MAYILADUTHURAI,4,23
2025-09-20,TAMIL NADU,NAGAPATTINAM,102,443
2025-09-20,TAMIL NADU,NAMAKKAL,250,562
2025-09-20,TAMIL NADU,PERAMBALUR,56,168
2025-09-20,TAMIL NADU,PUDUKKOTTAI,213,451
2025-09-20,TAMIL NADU,RAMANATHAPURAM,117,388
2025-09-20,TAMIL NADU,RANIPET,0,14
2025-09-20,TAMIL NADU,SALEM,330,1188
2025-09-20,TAMIL NADU,SIVAGANGA,128,336
2025-09-20,TAMIL NADU,TENKASI,51,103
2025-09-20,TAMIL NADU,THANJAVUR,298,708
2025-09-20,TAMIL NADU,THE NILGIRIS,26,97
2025-09-20,TAMIL NADU,THENI,117,322
2025-09-20,TAMIL NADU,THIRUVALLUR,2,34
2025-09-20,TAMIL NADU,THIRUVARUR,98,333
2025-09-20,TAMIL NADU,THOOTHUKKUDI,131,413
2025-09-20,TAMIL NADU,TIRUCHIRAPPALLI,219,763
2025-09-20,TAMIL NADU,TIRUNELVELI,328,764
2025-09-20,TAMIL NADU,TIRUPATHUR,0,4
2025-09-20,TAMIL NADU,TIRUPATTUR,11,79
2025-09-20,TAMIL NADU,TIRUPPUR,201,739
2025-09-20,TAMIL NADU,TIRUVALLUR,307,1125
2025-09-20,TAMIL NADU,TIRUVANNAMALAI,229,624
2025-09-20,TAMIL NADU,VELLORE,293,875
2025-09-20,TAMIL NADU,VILLUPURAM,183,355
2025-09-20,TAMIL NADU,VILUPPURAM,42,385
2025-09-20,TAMIL NADU,VIRUDHUNAGAR,116,421
2025-09-20,TELANGANA,ADILABAD,48,384
2025-09-20,TELANGANA,BHADRADRI KOTHAGUDEM,56,322
2025-09-20,TELANGANA,HANUMAKONDA,10,176
2025-09-20,TELANGANA,HYDERABAD,290,1627
2025-09-20,TELANGANA,JAGITIAL,17,254
2025-09-20,TELANGANA,JANGAON,2,14
2025-09-20,TELANGANA,JANGOAN,10,100
2025-09-20,TELANGANA,JAYASHANKAR BHUPALPALLY,11,115
2025-09-20,TELANGANA,JOGULAMBA GADWAL,23,250
2025-09-20,TELANGANA,K.V. RANGAREDDY,251,1554
2025-09-20,TELANGANA,KAMAREDDY,25,152
2025-09-20,TELANGANA,KARIMNAGAR,76,959
2025-09-20,TELANGANA,KHAMMAM,74,560
2025-09-20,TELANGANA,KOMARAM BHEEM,36,281
2025-09-20,TELANGANA,MAHABUBABAD,20,184
2025-09-20,TELANGANA,MAHABUBNAGAR,136,848
2025-09-20,TELANGANA,MANCHERIAL,20,305
2025-09-20,TELANGANA,MEDAK,76,690
2025-09-20,TELANGANA,MEDCHAL-MALKAJGIRI,112,794
2025-09-20,TELANGANA,MEDCHAL−MALKAJGIRI,8,30
2025-09-20,TELANGANA,MULUGU,10,104
2025-09-20,TELANGANA,NAGARKURNOOL,22,294
2025-09-20,TELANGANA,NALGONDA,83,853
2025-09-20,TELANGANA,NARAYANPET,26,219
2025-09-20,TELANGANA,NIRMAL,42,351
2025-09-20,TELANGANA,NIZAMABAD,65,635
2025-09-20,TELANGANA,PEDDAPALLI,15,105
2025-09-20,TELANGANA,RAJANNA SIRCILLA,15,122
2025-09-20,TELANGANA,RANGAREDDY,8,66
2025-09-20,TELANGANA,SANGAREDDY,36,332
2025-09-20,TELANGANA,SIDDIPET,39,535
2025-09-20,TELANGANA,SURYAPET,46,640
2025-09-20,TELANGANA,VIKARABAD,65,522
2025-09-20,TELANGANA,WANAPARTHY,46,415
2025-09-20,TELANGANA,WARANGAL,47,260
2025-09-20,TELANGANA,WARANGAL (URBAN),0,6
2025-09-20,TELANGANA,WARANGAL RURAL,7,255
2025-09-20,TELANGANA,WARANGAL URBAN,9,43
2025-09-20,TELANGANA,YADADRI.,22,647
2025-09-20,TRIPURA,DHALAI,12,100
2025-09-20,TRIPURA,DHALAI  *,0,1
2025-09-20,TRIPURA,GOMATI,6,52
2025-09-20,TRIPURA,KHOWAI,2,10
2025-09-20,TRIPURA,NORTH TRIPURA,6,96
2025-09-20,TRIPURA,SEPAHIJALA,10,125
2025-09-20,TRIPURA,SOUTH TRIPURA,4,143
2025-09-20,TRIPURA,UNAKOTI,4,18
2025-09-20,TRIPURA,WEST TRIPURA,18,283
2025-09-20,UTTAR PRADESH,AGRA,167,1169
2025-09-20,UTTAR PRADESH,ALIGARH,193,1439
2025-09-20,UTTAR PRADESH,ALLAHABAD,272,2073
2025-09-20,UTTAR PRADESH,AMBEDKAR NAGAR,161,1038
2025-09-20,UTTAR PRADESH,AMETHI,107,801
2025-09-20,UTTAR PRADESH,AMROHA,57,489
2025-09-20,UTTAR PRADESH,AURAIYA,60,271
2025-09-20,UTTAR PRADESH,AYODHYA,19,80
2025-09-20,UTTAR PRADESH,AZAMGARH,248,1294
2025-09-20,UTTAR PRADESH,BAGHPAT,45,494
2025-09-20,UTTAR PRADESH,BAHRAICH,160,1233
2025-09-20,UTTAR PRADESH,BALLIA,132,759
2025-09-20,UTTAR PRADESH,BALRAMPUR,66,659
2025-09-20,UTTAR PRADESH,BANDA,91,482
2025-09-20,UTTAR PRADESH,BARA BANKI,106,1009
2025-09-20,UTTAR PRADESH,BARABANKI,5,53
2025-09-20,UTTAR PRADESH,BAREILLY,176,1288
2025-09-20,UTTAR PRADESH,BASTI,141,633
2025-09-20,UTTAR PRADESH,BHADOHI,13,39
2025-09-20,UTTAR PRADESH,BIJNOR,152,1178
2025-09-20,UTTAR PRADESH,BUDAUN,118,892
2025-09-20,UTTAR PRADESH,BULANDSHAHAR,1,2
2025-09-20,UTTAR PRADESH,BULANDSHAHR,138,746
2025-09-20,UTTAR PRADESH,CHANDAULI,156,923
2025-09-20,UTTAR PRADESH,CHITRAKOOT,31,227
2025-09-20,UTTAR PRADESH,DEORIA,154,981
2025-09-20,UTTAR PRADESH,ETAH,79,553
2025-09-20,UTTAR PRADESH,ETAWAH,85,482
2025-09-20,UTTAR PRADESH,FAIZABAD,78,559
2025-09-20,UTTAR PRADESH,FARRUKHABAD,73,453
2025-09-20,UTTAR PRADESH,FATEHPUR,124,688
2025-09-20,UTTAR PRADESH,FIROZABAD,97,578
2025-09-20,UTTAR PRADESH,GAUTAM BUDDHA NAGAR,57,595
2025-09-20,UTTAR PRADESH,GHAZIABAD,68,708
2025-09-20,UTTAR PRADESH,GHAZIPUR,191,773
2025-09-20,UTTAR PRADESH,GONDA,142,764
2025-09-20,UTTAR PRADESH,GORAKHPUR,194,1161
2025-09-20,UTTAR PRADESH,HAMIRPUR,45,501
2025-09-20,UTTAR PRADESH,HAPUR,36,356
2025-09-20,UTTAR PRADESH,HARDOI,218,1567
2025-09-20,UTTAR PRADESH,HATHRAS,65,382
2025-09-20,UTTAR PRADESH,JALAUN,93,552
2025-09-20,UTTAR PRADESH,JAUNPUR,255,1018
2025-09-20,UTTAR PRADESH,JHANSI,70,569
2025-09-20,UTTAR PRADESH,JYOTIBA PHULE NAGAR,0,11
2025-09-20,UTTAR PRADESH,KANNAUJ,99,449
2025-09-20,UTTAR PRADESH,KANPUR DEHAT,125,672
2025-09-20,UTTAR PRADESH,KANPUR NAGAR,112,1030
2025-09-20,UTTAR PRADESH,KASGANJ,53,286
2025-09-20,UTTAR PRADESH,KAUSHAMBI,89,444
2025-09-20,UTTAR PRADESH,KHERI,152,1417
2025-09-20,UTTAR PRADESH,KUSHINAGAR,214,1208
2025-09-20,UTTAR PRADESH,KUSHINAGAR *,0,1
2025-09-20,UTTAR PRADESH,LALITPUR,91,583
2025-09-20,UTTAR PRADESH,LUCKNOW,103,1323
2025-09-20,UTTAR PRADESH,MAHARAJGANJ,109,574
2025-09-20,UTTAR PRADESH,MAHOBA,34,371
2025-09-20,UTTAR PRADESH,MAINPURI,83,401
2025-09-20,UTTAR PRADESH,MATHURA,125,729
2025-09-20,UTTAR PRADESH,MAU,118,667
2025-09-20,UTTAR PRADESH,MEERUT,121,876
2025-09-20,UTTAR PRADESH,MIRZAPUR,180,1058
2025-09-20,UTTAR PRADESH,MORADABAD,83,888
2025-09-20,UTTAR PRADESH,MUZAFFARNAGAR,118,996
2025-09-20,UTTAR PRADESH,PILIBHIT,100,731
2025-09-20,UTTAR PRADESH,PRATAPGARH,166,978
2025-09-20,UTTAR PRADESH,PRAYAGRAJ,21,156
2025-09-20,UTTAR PRADESH,RAE BARELI,156,904
2025-09-20,UTTAR PRADESH,RAMPUR,122,975
2025-09-20,UTTAR PRADESH,SAHARANPUR,112,1087
2025-09-20,UTTAR PRADESH,SAMBHAL,94,891
2025-09-20,UTTAR PRADESH,SANT KABIR NAGAR,137,655
2025-09-20,UTTAR PRADESH,SANT RAVIDAS NAGAR,107,595
2025-09-20,UTTAR PRADESH,SANT RAVIDAS NAGAR BHADOHI,0,5
2025-09-20,UTTAR PRADESH,SHAHJAHANPUR,135,1047
2025-09-20,UTTAR PRADESH,SHAMLI,59,390
2025-09-20,UTTAR PRADESH,SHRAWASTI,73,653
2025-09-20,UTTAR PRADESH,SIDDHARTHNAGAR,152,920
